time,magnification
3.446893787575150192e+00,2.873914123222897743e+00
3.476953907815630629e+00,2.853098690531836290e+00
3.507014028056111954e+00,2.832622707322797861e+00
3.537074148296592391e+00,2.812478452134618667e+00
3.567134268537073272e+00,2.792658431926449580e+00
3.597194388777554597e+00,2.773155373710576299e+00
3.627254509018035922e+00,2.753962216557178433e+00
3.657314629258515915e+00,2.735072103951212252e+00
3.687374749498997240e+00,2.716478376482132084e+00
3.717434869739478565e+00,2.698174564849239676e+00
3.747494989979959001e+00,2.680154383166069021e+00
3.777555110220440326e+00,2.662411722548496229e+00
3.807615230460921207e+00,2.644940644971967902e+00
3.837675350701402532e+00,2.627735377384573745e+00
3.867735470941882969e+00,2.610790306063077715e+00
3.897795591182363850e+00,2.594099971200052757e+00
3.927855711422845175e+00,2.577659061710744659e+00
3.957915831663326500e+00,2.561462410249347954e+00
3.987975951903806937e+00,2.545504988424394988e+00
4.018036072144288262e+00,2.529781902204091715e+00
4.048096192384768699e+00,2.514288387502648270e+00
4.078156312625250024e+00,2.499019805939100891e+00
4.108216432865731349e+00,2.483971640760954891e+00
4.138276553106211786e+00,2.469139492924858459e+00
4.168336673346693111e+00,2.454519077327372845e+00
4.198396793587173548e+00,2.440106219179154934e+00
4.228456913827654873e+00,2.425896850515981029e+00
4.258517034068136198e+00,2.411887006840833791e+00
4.288577154308617523e+00,2.398072823891102434e+00
4.318637274549097071e+00,2.384450534525558663e+00
4.348697394789578397e+00,2.371016465725956479e+00
4.378757515030059722e+00,2.357767035708311809e+00
4.408817635270540158e+00,2.344698751139174142e+00
4.438877755511021483e+00,2.331808204452556765e+00
4.468937875751502808e+00,2.319092071263166854e+00
4.498997995991984133e+00,2.306547107872065183e+00
4.529058116232464570e+00,2.294170148860811498e+00
4.559118236472945895e+00,2.281958104770536178e+00
4.589178356713427220e+00,2.269907959862424107e+00
4.619238476953906769e+00,2.258016769956332048e+00
4.649298597194388094e+00,2.246281660344358944e+00
4.679358717434869419e+00,2.234699823776405747e+00
4.709418837675350744e+00,2.223268518514806669e+00
4.739478957915831181e+00,2.211985066455317117e+00
4.769539078156311618e+00,2.200846851311863972e+00
4.799599198396792943e+00,2.189851316862492681e+00
4.829659318637274268e+00,2.178995965254245437e+00
4.859719438877754705e+00,2.168278355364539056e+00
4.889779559118236030e+00,2.157696101217001505e+00
4.919839679358717355e+00,2.147246870449615042e+00
4.949899799599197792e+00,2.136928382833136020e+00
4.979959919839679117e+00,2.126738408837987926e+00
5.010020040080159553e+00,2.116674768247740701e+00
5.040080160320640879e+00,2.106735328817384900e+00
5.070140280561121315e+00,2.096918004974847261e+00
5.100200400801602640e+00,2.087220756564039270e+00
5.130260521042083965e+00,2.077641587627939046e+00
5.160320641282565290e+00,2.068178545230280996e+00
5.190380761523044839e+00,2.058829718314342916e+00
5.220440881763526164e+00,2.049593236597623047e+00
5.250501002004007489e+00,2.040467269500967795e+00
5.280561122244487926e+00,2.031450025110987490e+00
5.310621242484969251e+00,2.022539749174571355e+00
5.340681362725449688e+00,2.013734724124342623e+00
5.370741482965931013e+00,2.005033268133931124e+00
5.400801603206412338e+00,1.996433734202051502e+00
5.430861723446892775e+00,1.987934509264380090e+00
5.460921843687374100e+00,1.979534013332194142e+00
5.490981963927855425e+00,1.971230698656937452e+00
5.521042084168335862e+00,1.963023048919736446e+00
5.551102204408817187e+00,1.954909578445044760e+00
5.581162324649298512e+00,1.946888831437584733e+00
5.611222444889778060e+00,1.938959381241796232e+00
5.641282565130259385e+00,1.931119829622988338e+00
5.671342685370740710e+00,1.923368806069521098e+00
5.701402805611222036e+00,1.915704967115292146e+00
5.731462925851702472e+00,1.908126995681785454e+00
5.761523046092183797e+00,1.900633600439133541e+00
5.791583166332665122e+00,1.893223515185466166e+00
5.821643286573145559e+00,1.885895498244027912e+00
5.851703406813626884e+00,1.878648331877385669e+00
5.881763527054108209e+00,1.871480821718257914e+00
5.911823647294588646e+00,1.864391796216357422e+00
5.941883767535069083e+00,1.857380106100764650e+00
5.971943887775550408e+00,1.850444623857310678e+00
6.002004008016031733e+00,1.843584243220484087e+00
6.032064128256513058e+00,1.836797878679439000e+00
6.062124248496992607e+00,1.830084464997567606e+00
6.092184368737473932e+00,1.823442956745303878e+00
6.122244488977955257e+00,1.816872327845680424e+00
6.152304609218436582e+00,1.810371571132238122e+00
6.182364729458917019e+00,1.803939697918930607e+00
6.212424849699398344e+00,1.797575737581633692e+00
6.242484969939879669e+00,1.791278737150876488e+00
6.272545090180360106e+00,1.785047760915488002e+00
6.302605210420841431e+00,1.778881890036800195e+00
6.332665330661322756e+00,1.772780222173067743e+00
6.362725450901804081e+00,1.766741871113837403e+00
6.392785571142283629e+00,1.760765966423903262e+00
6.422845691382764954e+00,1.754851653096616948e+00
6.452905811623246279e+00,1.748998091216224848e+00
6.482965931863727604e+00,1.743204455628985183e+00
6.513026052104208041e+00,1.737469935622801831e+00
6.543086172344688478e+00,1.731793734615095115e+00
6.573146292585169803e+00,1.726175069848701504e+00
6.603206412825650240e+00,1.720613172095537990e+00
6.633266533066130677e+00,1.715107285367807766e+00
6.663326653306612002e+00,1.709656666636532929e+00
6.693386773547093327e+00,1.704260585557202834e+00
6.723446893787573764e+00,1.698918324202300267e+00
6.753507014028055089e+00,1.693629176800547587e+00
6.783567134268536414e+00,1.688392449482657209e+00
6.813627254509017739e+00,1.683207460033396830e+00
6.843687374749498176e+00,1.678073537649789726e+00
6.873747494989979501e+00,1.672990022705286295e+00
6.903807615230460826e+00,1.667956266519719843e+00
6.933867735470940374e+00,1.662971631134894102e+00
6.963927855711421699e+00,1.658035489095645465e+00
6.993987975951903024e+00,1.653147223236210328e+00
7.024048096192383461e+00,1.648306226471768721e+00
7.054108216432864786e+00,1.643511901594996383e+00
7.084168336673346111e+00,1.638763661077518030e+00
7.114228456913827436e+00,1.634060926876092390e+00
7.144288577154307873e+00,1.629403130243418429e+00
7.174348697394789198e+00,1.624789711543431547e+00
7.204408817635268747e+00,1.620220120070962277e+00
7.234468937875750072e+00,1.615693813875644036e+00
7.264529058116231397e+00,1.611210259589951788e+00
7.294589178356712722e+00,1.606768932261258609e+00
7.324649298597194047e+00,1.602369315187802457e+00
7.354709418837675372e+00,1.598010899758460335e+00
7.384769539078156697e+00,1.593693185296221948e+00
7.414829659318637134e+00,1.589415678905270912e+00
7.444889779559116683e+00,1.585177895321570274e+00
7.474949899799598008e+00,1.580979356766870181e+00
7.505010020040079333e+00,1.576819592806035564e+00
7.535070140280560658e+00,1.572698140207608564e+00
7.565130260521041983e+00,1.568614542807527545e+00
7.595190380761523308e+00,1.564568351375919431e+00
7.625250501002003745e+00,1.560559123486871647e+00
7.655310621242483293e+00,1.556586423391127960e+00
7.685370741482964618e+00,1.552649821891616266e+00
7.715430861723445943e+00,1.548748896221733951e+00
7.745490981963927268e+00,1.544883229926340640e+00
7.775551102204408593e+00,1.541052412745362199e+00
7.805611222444889918e+00,1.537256040499956677e+00
7.835671342685371243e+00,1.533493714981177369e+00
7.865731462925850792e+00,1.529765043841052385e+00
7.895791583166331229e+00,1.526069640486042767e+00
7.925851703406812554e+00,1.522407123972803866e+00
7.955911823647293879e+00,1.518777118906202261e+00
7.985971943887775204e+00,1.515179255339516695e+00
8.016032064128255641e+00,1.511613168676789076e+00
8.046092184368736966e+00,1.508078499577254483e+00
8.076152304609218291e+00,1.504574893861808427e+00
8.106212424849697840e+00,1.501102002421459636e+00
8.136272545090179165e+00,1.497659481127716186e+00
8.166332665330660490e+00,1.494246990744863224e+00
8.196392785571141815e+00,1.490864196844081668e+00
8.226452905811623140e+00,1.487510769719359249e+00
8.256513026052104465e+00,1.484186384305165474e+00
8.286573146292585790e+00,1.480890720095833668e+00
8.316633266533063562e+00,1.477623461066605248e+00
8.346693386773544887e+00,1.474384295596320227e+00
8.376753507014026212e+00,1.471172916391686236e+00
8.406813627254507537e+00,1.467989020413103418e+00
8.436873747494988862e+00,1.464832308802013872e+00
8.466933867735470187e+00,1.461702486809718371e+00
8.496993987975951512e+00,1.458599263727649475e+00
8.527054108216431061e+00,1.455522352819051957e+00
8.557114228456912386e+00,1.452471471252040125e+00
8.587174348697393711e+00,1.449446340034004965e+00
8.617234468937875036e+00,1.446446683947333778e+00
8.647294589178356361e+00,1.443472231486416124e+00
8.677354709418837686e+00,1.440522714795901216e+00
8.707414829659319011e+00,1.437597869610183432e+00
8.737474949899800336e+00,1.434697435194082216e+00
8.767535070140279885e+00,1.431821154284699471e+00
8.797595190380761210e+00,1.428968773034409390e+00
8.827655310621240758e+00,1.426140040954973820e+00
8.857715430861722083e+00,1.423334710862747654e+00
8.887775551102203409e+00,1.420552538824944699e+00
8.917835671342684734e+00,1.417793284106957818e+00
8.947895791583166059e+00,1.415056709120688261e+00
8.977955911823645607e+00,1.412342579373880413e+00
9.008016032064126932e+00,1.409650663420420891e+00
9.038076152304608257e+00,1.406980732811597523e+00
9.068136272545089582e+00,1.404332562048290711e+00
9.098196392785570907e+00,1.401705928534069390e+00
9.128256513026052232e+00,1.399100612529179388e+00
9.158316633266533557e+00,1.396516397105411311e+00
9.188376753507013106e+00,1.393953068101802417e+00
9.218436873747494431e+00,1.391410414081193370e+00
9.248496993987975756e+00,1.388888226287578798e+00
9.278557114228455305e+00,1.386386298604275424e+00
9.308617234468936630e+00,1.383904427512853808e+00
9.338677354709417955e+00,1.381442412052840130e+00
9.368737474949899280e+00,1.379000053782166502e+00
9.398797595190380605e+00,1.376577156738347574e+00
9.428857715430860154e+00,1.374173527400375239e+00
9.458917835671341479e+00,1.371788974651309667e+00
9.488977955911822804e+00,1.369423309741560235e+00
9.519038076152304129e+00,1.367076346252831476e+00
9.549098196392785454e+00,1.364747900062725838e+00
9.579158316633266779e+00,1.362437789309995484e+00
9.609218436873748104e+00,1.360145834360408257e+00
9.639278557114225876e+00,1.357871857773245816e+00
9.669338677354707201e+00,1.355615684268392629e+00
9.699398797595188526e+00,1.353377140694019376e+00
9.729458917835669851e+00,1.351156055994841676e+00
9.759519038076151176e+00,1.348952261180948575e+00
9.789579158316632501e+00,1.346765589297181709e+00
9.819639278557113826e+00,1.344595875393055806e+00
9.849699398797593375e+00,1.342442956493215434e+00
9.879759519038074700e+00,1.340306671568405994e+00
9.909819639278556025e+00,1.338186861506961201e+00
9.939879759519037350e+00,1.336083369086782602e+00
9.969939879759518675e+00,1.333996038947816709e+00
1.000000000000000000e+01,1.331924717565002192e+00
