time,microjax,vbmicrolensing,relative_difference
7.957957957957958683e+00,6.134478110282714169e+00,6.134466239146570743e+00,1.935153879839106204e-06
7.972972972972973693e+00,6.288733185054158348e+00,6.288722512463478687e+00,1.697099952893362534e-06
7.987987987987988703e+00,6.463158828440179526e+00,6.463141415308034432e+00,2.694221126564102928e-06
8.003003003003003712e+00,6.679512458810217268e+00,6.679513797455356006e+00,2.004105656982964406e-07
8.018018018018018722e+00,7.046842002697001561e+00,7.046797194624609517e+00,6.358643672365694206e-06
8.033033033033033732e+00,7.297252858414593923e+00,7.297247207942279879e+00,7.743292988477872505e-07
8.048048048048048742e+00,7.441480212855813292e+00,7.441479509261534453e+00,9.455032133911905973e-08
8.063063063063063751e+00,7.529671831509674007e+00,7.529667605020579302e+00,5.613115102036024344e-07
8.078078078078078761e+00,7.577941615844228096e+00,7.577925867051453324e+00,2.078245822283317542e-06
8.093093093093093771e+00,7.594808357952796740e+00,7.594788440915734462e+00,2.622461075410366526e-06
8.108108108108108780e+00,7.585704060355980438e+00,7.585695515741916140e+00,1.126411420886424058e-06
8.123123123123123790e+00,7.554476908060268059e+00,7.554479164605591990e+00,2.987029647925102303e-07
8.138138138138138800e+00,7.504046533384782336e+00,7.504042670568102480e+00,5.147647540713620742e-07
8.153153153153153809e+00,7.436738405847528988e+00,7.436780214831428815e+00,5.621920063799372046e-06
8.168168168168168819e+00,7.354473749111511971e+00,7.354468454711463821e+00,7.198888785441134008e-07
8.183183183183183829e+00,7.258886713785297928e+00,7.258884550756838472e+00,2.979835874688155449e-07
8.198198198198198838e+00,7.151400502826264827e+00,7.151410972103053432e+00,1.463945622681258201e-06
8.213213213213213848e+00,7.033280155201505401e+00,7.033286672841674303e+00,9.266848448064486665e-07
8.228228228228228858e+00,6.905967247176409529e+00,6.905693298620400711e+00,3.966995697065594660e-05
8.243243243243243867e+00,6.770153891245675126e+00,6.769648459336639945e+00,7.466147054328851928e-05
8.258258258258258877e+00,6.626101952587104549e+00,6.626106654673312057e+00,7.096303232898231649e-07
8.273273273273273887e+00,6.476060907667291033e+00,6.476041857417519587e+00,2.941650191718025579e-06
8.288288288288288896e+00,6.320359289131252112e+00,6.320335341769728110e+00,3.788938439031650280e-06
8.303303303303303906e+00,6.159870804006979839e+00,6.159835978822256308e+00,5.653589615577529599e-06
8.318318318318318916e+00,5.995433327374280807e+00,5.995391979504824498e+00,6.896608194703004351e-06
8.333333333333333925e+00,5.827883057017460011e+00,5.827855556273774162e+00,4.718844422326802279e-06
8.348348348348348935e+00,5.658056144863180315e+00,5.658019242573451457e+00,6.522121637761164368e-06
8.363363363363363945e+00,5.486799527267861798e+00,5.486755670958769038e+00,7.993122297187440408e-06
8.378378378378378954e+00,5.314976638954619581e+00,5.314937193163349782e+00,7.421685306185407339e-06
8.393393393393393964e+00,5.143473746825952375e+00,5.143435807761490786e+00,7.376210354242037831e-06
8.408408408408408974e+00,4.973179390755432472e+00,4.973161582911568068e+00,3.580789316316137556e-06
8.423423423423423984e+00,4.805084015774653494e+00,4.805029680489472987e+00,1.130800198823575722e-05
8.438438438438438993e+00,4.640058840619021296e+00,4.640036395506789368e+00,4.837270727803535741e-06
8.453453453453454003e+00,4.479136381823344060e+00,4.479111640048102139e+00,5.523813030401559257e-06
8.468468468468469013e+00,4.323183718635131179e+00,4.323161387923411425e+00,5.165366202181010653e-06
8.483483483483484022e+00,4.173098403398493694e+00,4.173074443484223295e+00,5.741549688338320032e-06
8.498498498498499032e+00,4.029658252728069989e+00,4.029647458982102748e+00,2.678583195455983025e-06
8.513513513513514042e+00,3.893498367440506591e+00,3.893485303650025209e+00,3.355294668541701726e-06
8.528528528528529051e+00,3.765069503631677694e+00,3.765057156245469105e+00,3.279468463873637147e-06
8.543543543543544061e+00,3.644610565996057261e+00,3.644603632875246468e+00,1.902297618389570804e-06
8.558558558558559071e+00,3.532143345599256357e+00,3.532136453772372953e+00,1.951177983524215054e-06
8.573573573573574080e+00,3.427491659968237681e+00,3.427479296665344677e+00,3.607112347850552530e-06
8.588588588588589090e+00,3.331408800265820869e+00,3.330305089390876105e+00,3.314143435268976107e-04
8.603603603603604100e+00,3.240240160850249129e+00,3.240163336253717663e+00,2.371009994215012495e-05
8.618618618618619109e+00,3.156544297206821614e+00,3.156537283839831787e+00,2.221854633472292368e-06
8.633633633633634119e+00,3.078908754727993635e+00,3.078902875770809899e+00,1.909432489735184677e-06
8.648648648648649129e+00,3.006715482816119334e+00,3.006713416242887682e+00,6.873196562357911151e-07
8.663663663663664138e+00,2.939466298075623207e+00,2.939464057829352495e+00,7.621274581486263827e-07
8.678678678678679148e+00,2.876694854676429269e+00,2.876691932004448837e+00,1.015983653972835960e-06
8.693693693693694158e+00,2.817976363242550519e+00,2.817972329159349254e+00,1.431555292265322493e-06
8.708708708708709167e+00,2.762929042494584930e+00,2.762923316171641108e+00,2.072559491718549886e-06
8.723723723723724177e+00,2.711212303381627997e+00,2.711206350989503022e+00,2.195477346385848254e-06
8.738738738738739187e+00,2.662523568464874923e+00,2.662517675703170106e+00,2.213229139694404572e-06
8.753753753753754197e+00,2.616594531931308421e+00,2.616588914462832705e+00,2.146867031602175716e-06
8.768768768768769206e+00,2.573187313268504361e+00,2.573180797424783339e+00,2.532213720677228129e-06
8.783783783783784216e+00,2.532090815145018325e+00,2.532084267090805696e+00,2.586033291914399228e-06
8.798798798798799226e+00,2.493117365942651098e+00,2.493111180937167770e+00,2.480838211556588997e-06
8.813813813813814235e+00,2.456099739614599820e+00,2.456093779431131718e+00,2.426692139370016136e-06
8.828828828828829245e+00,2.420888523266283343e+00,2.420882864683143509e+00,2.337404763519740553e-06
8.843843843843844255e+00,2.387349840789112942e+00,2.387344470189234791e+00,2.249612464901635579e-06
8.858858858858859264e+00,2.355363372257431198e+00,2.355366213047055624e+00,1.206092542505449155e-06
8.873873873873874274e+00,2.324820660780267279e+00,2.324822987235362515e+00,1.000702035384978464e-06
8.888888888888889284e+00,2.295623649656556520e+00,2.295625668883094495e+00,8.795974732924308790e-07
8.903903903903904293e+00,2.267683420833677133e+00,2.267685267704014684e+00,8.144297464267336101e-07
8.918918918918919303e+00,2.240919123158944704e+00,2.240920723157409533e+00,7.139915519078456953e-07
8.933933933933934313e+00,2.215257030205853184e+00,2.215258756735877022e+00,7.793807466455155913e-07
8.948948948948949322e+00,2.190629741504861894e+00,2.190631243016809560e+00,6.854243280114983490e-07
8.963963963963964332e+00,2.166975491933053721e+00,2.166976847207078283e+00,6.254215527536599689e-07
8.978978978978979342e+00,2.144237534484521035e+00,2.144239068293321004e+00,7.153161336577382662e-07
8.993993993993994351e+00,2.122363620157396102e+00,2.122365035715803483e+00,6.669721671621303336e-07
9.009009009009009361e+00,2.101305544021195182e+00,2.101306856017477021e+00,6.243715800391093501e-07
9.024024024024024371e+00,2.081018733347938188e+00,2.081019956368276080e+00,5.877023591965211556e-07
9.039039039039039380e+00,2.061461902691407833e+00,2.061464949154083737e+00,1.477814443148424782e-06
9.054054054054054390e+00,2.042596734401014746e+00,2.042599647739725466e+00,1.426289637297852997e-06
9.069069069069069400e+00,2.024387612619046983e+00,2.024390403011050665e+00,1.378386303121986065e-06
9.084084084084084409e+00,2.006801373393349408e+00,2.006804050098790704e+00,1.333815048441802431e-06
9.099099099099099419e+00,1.989807087580096168e+00,1.989808520367187805e+00,7.200627984913460670e-07
9.114114114114114429e+00,1.973375875404533630e+00,1.973377272037085461e+00,7.077372237034880155e-07
9.129129129129129439e+00,1.957480722153042807e+00,1.957482087640042945e+00,6.975731776856642794e-07
9.144144144144144448e+00,1.942096333643509531e+00,1.942097671754463128e+00,6.890029132202233461e-07
9.159159159159159458e+00,1.927198992971981273e+00,1.927200306951223796e+00,6.818073024292252595e-07
9.174174174174174468e+00,1.912766436480277665e+00,1.912769235498386955e+00,1.463332877455190393e-06
9.189189189189189477e+00,1.898777738786802116e+00,1.898779354192913438e+00,8.507603096454783724e-07
9.204204204204204487e+00,1.885203866529063799e+00,1.885214822267668788e+00,5.811400629563971917e-06
9.219219219219219497e+00,1.872046178773663971e+00,1.872055923835654889e+00,5.205539998479955977e-06
9.234234234234234506e+00,1.859276481503461920e+00,1.859286179382534820e+00,5.215915215441125583e-06
9.249249249249249516e+00,1.846878305028614609e+00,1.846887243002999224e+00,4.839480276057477138e-06
9.264264264264264526e+00,1.834836089150745808e+00,1.834844185573460296e+00,4.412594147310153770e-06
9.279279279279279535e+00,1.823135124722478961e+00,1.823142007604013459e+00,3.775285471888956851e-06
9.294294294294294545e+00,1.811761492029191789e+00,1.811767761357119477e+00,3.460337500978659550e-06
9.309309309309309555e+00,1.800702009764712175e+00,1.800707743808911410e+00,3.184328061535416501e-06
9.324324324324324564e+00,1.789944185241030272e+00,1.789949643079341124e+00,3.049157462029085020e-06
9.339339339339339574e+00,1.779476170127063162e+00,1.779481216603874483e+00,2.835925866614292695e-06
9.354354354354354584e+00,1.769286718937857605e+00,1.769291404824191893e+00,2.648453681237226123e-06
9.369369369369369593e+00,1.759365151153483353e+00,1.759369520338044390e+00,2.483380842131273144e-06
9.384384384384384603e+00,1.749701315954921066e+00,1.749705406318857071e+00,2.337744354696922443e-06
9.399399399399399613e+00,1.740285559185390074e+00,1.740289403837284921e+00,2.209202610996290212e-06
9.414414414414414622e+00,1.731108693689109135e+00,1.731112321615448035e+00,2.095719782939905112e-06
9.429429429429429632e+00,1.722161971625583154e+00,1.722165829161983241e+00,2.239933190385106757e-06
9.444444444444444642e+00,1.713437058646441580e+00,1.713440738083317427e+00,2.147396635359191674e-06
9.459459459459459651e+00,1.704926008435493134e+00,1.704929529249935127e+00,2.065079161096980230e-06
9.474474474474474661e+00,1.696621241895285959e+00,1.696624377464865274e+00,1.848122437095262944e-06
9.489489489489489671e+00,1.688515525914370263e+00,1.688518538267901992e+00,1.784021592572179611e-06
9.504504504504504681e+00,1.680601953065824494e+00,1.680604855438342593e+00,1.726980919224919933e-06
9.519519519519519690e+00,1.672873924739948448e+00,1.672876728616683684e+00,1.676080901402808844e-06
9.534534534534534700e+00,1.665325133628341003e+00,1.665327848977068426e+00,1.630519017075349245e-06
9.549549549549549710e+00,1.657949547449559136e+00,1.657952183391754986e+00,1.589878298213324890e-06
9.564564564564564719e+00,1.650741395521186927e+00,1.650744316988156157e+00,1.769787688598830693e-06
9.579579579579579729e+00,1.643695152942509452e+00,1.643698003816701281e+00,1.734426996448820268e-06
9.594594594594594739e+00,1.636805530158867983e+00,1.636808316337591940e+00,1.702202204220883677e-06
9.609609609609609748e+00,1.630067457934106789e+00,1.630070185326172316e+00,1.673174621607543567e-06
9.624624624624624758e+00,1.623476078529156874e+00,1.623478752055901975e+00,1.646788873408375368e-06
9.639639639639639768e+00,1.617026733506278680e+00,1.617029357590509253e+00,1.622780822287396208e-06
9.654654654654654777e+00,1.610714953973873875e+00,1.610717532724716072e+00,1.600995078159232389e-06
9.669669669669669787e+00,1.604536451539717135e+00,1.604538988528941612e+00,1.581132800520775090e-06
9.684684684684684797e+00,1.598487109289946417e+00,1.598489607454228523e+00,1.562827978646646918e-06
9.699699699699699806e+00,1.592562972365838991e+00,1.592565434959943627e+00,1.546306387528226796e-06
9.714714714714714816e+00,1.586760242343785210e+00,1.586762671627767629e+00,1.530968698631591168e-06
9.729729729729729826e+00,1.581075267377997307e+00,1.581077665729464510e+00,1.516909332911681898e-06
9.744744744744744835e+00,1.575504536598573813e+00,1.575506906216642022e+00,1.504035341806335238e-06
9.759759759759759845e+00,1.570044673176961503e+00,1.570046901098366199e+00,1.419015828850384568e-06
9.774774774774774855e+00,1.564692428671609958e+00,1.564694636544433637e+00,1.411056682954134670e-06
9.789789789789789864e+00,1.559444675485874399e+00,1.559446864774491015e+00,1.403887920819264274e-06
9.804804804804804874e+00,1.554298402669794577e+00,1.554300574904213583e+00,1.397563929448189790e-06
9.819819819819819884e+00,1.549250711161203720e+00,1.549252867118825927e+00,1.391611187537714484e-06
9.834834834834834894e+00,1.544298806968505744e+00,1.544300947681998215e+00,1.386202278567759160e-06
9.849849849849849903e+00,1.539439997830478468e+00,1.539442124210815832e+00,1.381266826418675423e-06
9.864864864864864913e+00,1.534671688408043133e+00,1.534673801199746501e+00,1.376704092893481806e-06
9.879879879879879923e+00,1.529991375600705084e+00,1.529993475779042322e+00,1.372671433235606270e-06
9.894894894894894932e+00,1.525396645831585962e+00,1.525398733693025255e+00,1.368731593370329643e-06
9.909909909909909942e+00,1.520885168942449184e+00,1.520887245485078143e+00,1.365349492622634905e-06
9.924924924924924952e+00,1.516454697154359099e+00,1.516456762876103426e+00,1.362202863211657617e-06
9.939939939939939961e+00,1.512103060192389714e+00,1.512105115327079252e+00,1.359121577400104761e-06
9.954954954954954971e+00,1.507828161598637084e+00,1.507830206772467596e+00,1.356368788293039637e-06
9.969969969969969981e+00,1.503627976839836400e+00,1.503630012517366499e+00,1.353842044354253221e-06
9.984984984984984990e+00,1.499500549533079763e+00,1.499502576285983269e+00,1.351616819842718616e-06
1.000000000000000000e+01,1.495443989310539346e+00,1.495446007415290435e+00,1.349500243460663410e-06
